Word,Iconicity,ipa,1_syl,2_son,3_cons,4_cont,5_delrel,6_lat,7_nas,8_strid,9_voi,10_sg,11_cg,12_ant,13_cor,14_distr,15_lab,16_hi,17_lo,18_back,19_round,20_velaric,21_tense,22_long,23_hitone,24_hireg,phon_pred
duke,0.4833333333333333,duk,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.5924932368098839
chic,0.5909090909090909,ʃik,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5922391995636244
quiche,0.5138888888888888,kiʃ,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5922391995636244
clog,0.6666666666666666,klɑɡ,0.25,0.5,0.75,0.5,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.25,0.25,0.0,0.0,0.5,0.25,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.5922186764688065
clothes,0.3333333333333333,klowðz,0.1666666666666666,0.5,0.6666666666666666,0.8333333333333334,0.0,0.1666666666666666,0.0,0.0,0.8333333333333334,0.0,0.0,0.5,0.5,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0,0.5,0.3333333333333333,0.0,0.1666666666666666,0.0,0.0,0.0,0.591963875720184
booze,0.65,buz,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.5917261402132798
screw,0.7638888888888888,skɹu,0.25,0.5,0.5,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.25,0.75,0.0,0.75,0.5,0.0,0.25,0.0,0.0,0.0,0.5914232443294372
plonk,0.6333333333333333,plɑŋk,0.2,0.6,0.8,0.4,0.0,0.2,0.2,0.0,0.6,0.0,0.0,0.4,0.2,0.0,0.2,0.4,0.2,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.5912645669116672
cloak,0.45,klowk,0.2,0.6,0.6,0.6,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.2,0.2,0.0,0.2,0.6,0.0,0.8,0.4,0.0,0.2,0.0,0.0,0.0,0.5911208194652313
flew,0.6833333333333332,flu,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.5910486294961428
flue,0.3846153846153846,flu,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.5910486294961428
fool,0.5606060606060606,ful,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.5910486294961428
flu,0.5999999999999999,flu,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.5910486294961428
clunk,0.9666666666666666,klʌŋk,0.2,0.6,0.8,0.4,0.0,0.2,0.2,0.0,0.6,0.0,0.0,0.2,0.2,0.0,0.0,0.6,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.5909432651105397
cruise,0.7333333333333334,kɹuz,0.25,0.5,0.5,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.5,0.5,0.0,0.25,0.75,0.0,0.75,0.5,0.0,0.25,0.0,0.0,0.0,0.5908976118131424
pooped,0.7,pupt,0.25,0.25,0.75,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.25,0.0,0.75,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.590403207654128
pouf,0.6923076923076923,puf,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.5903024320129325
poof,0.8181818181818181,puf,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.5903024320129325
heal,0.4666666666666666,hil,0.3333333333333333,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5902468245153839
heel,0.6333333333333333,hil,0.3333333333333333,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5902468245153839
heap,0.7272727272727272,hip,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5895006270321737
loophole,0.5,luphowl,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.0,0.2857142857142857,0.0,0.0,0.7142857142857143,0.0,0.0,0.4285714285714285,0.2857142857142857,0.0,0.4285714285714285,0.2857142857142857,0.0,0.4285714285714285,0.4285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.5892172823691818
scoot,0.8333333333333333,skut,0.25,0.25,0.75,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.5,0.0,0.25,0.5,0.0,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.5887089843766352
guru,0.4722222222222222,ɡuɹu,0.5,0.75,0.25,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.5,1.0,0.0,1.0,0.75,0.0,0.5,0.0,0.0,0.0,0.5882958279593371
groove,0.7333333333333334,ɡɹuv,0.25,0.5,0.5,0.75,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.5,0.25,0.0,0.5,0.75,0.0,0.75,0.5,0.0,0.25,0.0,0.0,0.0,0.5882529331139974
cheek,0.5,t͡ʃik,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.588141973218299
shrew,0.5454545454545454,ʃɹu,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.5870678336501294
clink,0.8181818181818181,klɪŋk,0.2,0.6,0.8,0.4,0.0,0.2,0.2,0.0,0.6,0.0,0.0,0.2,0.2,0.0,0.0,0.8,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5867543023950454
bleach,0.3833333333333333,blit͡ʃ,0.25,0.5,0.75,0.5,0.25,0.25,0.0,0.0,0.75,0.0,0.0,0.5,0.5,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5866481430402574
rouge,0.3999999999999999,ɹuʒ,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.5863669902950697
clack,0.8472222222222221,klæk,0.25,0.5,0.75,0.5,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.25,0.25,0.0,0.0,0.5,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.5860347518373751
girth,0.5999999999999999,ɡɹ̩θ,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5859757502372122
plank,0.6212121212121213,plæŋk,0.2,0.6,0.8,0.4,0.0,0.2,0.2,0.0,0.6,0.0,0.0,0.4,0.2,0.0,0.2,0.4,0.2,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.5858969211934861
cube,0.5151515151515151,kjub,0.25,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.5,0.75,0.0,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.5855930446112468
blank,0.65,blæŋk,0.2,0.6,0.8,0.4,0.0,0.2,0.2,0.0,0.8,0.0,0.0,0.4,0.2,0.0,0.2,0.4,0.2,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.5854764151804502
glucose,0.2999999999999999,ɡlukows,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.0,0.1428571428571428,0.0,0.0,0.7142857142857143,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.5714285714285714,0.0,0.7142857142857143,0.4285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.5848002608384537
thunk,0.9333333333333332,θʌŋk,0.25,0.5,0.75,0.5,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.25,0.25,0.25,0.0,0.5,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.584581257763666
squeal,0.8666666666666667,skwil,0.2,0.6,0.6,0.8,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.4,0.4,0.0,0.2,0.6,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.5843933995943014
creek,0.6666666666666666,kɹik,0.25,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.25,0.0,0.0,1.0,0.0,0.75,0.25,0.0,0.25,0.0,0.0,0.0,0.583752560638439
creak,0.9666666666666666,kɹik,0.25,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.25,0.0,0.0,1.0,0.0,0.75,0.25,0.0,0.25,0.0,0.0,0.0,0.583752560638439
keel,0.3888888888888888,kil,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5836464461519454
leek,0.5666666666666667,lik,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5836464461519454
leak,0.5999999999999999,lik,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5836464461519454
gleam,0.3999999999999999,ɡlim,0.25,0.75,0.75,0.5,0.0,0.25,0.25,0.0,1.0,0.0,0.0,0.5,0.25,0.0,0.25,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.5835456017521469
shoot,0.712121212121212,ʃut,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.5834488203797267
chute,0.6333333333333333,ʃut,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.5834488203797267
truth,0.5833333333333333,tɹuθ,0.25,0.5,0.5,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.75,0.75,0.25,0.25,0.5,0.0,0.5,0.5,0.0,0.25,0.0,0.0,0.0,0.5834424062789147
hunk,0.7833333333333333,hʌŋk,0.25,0.75,0.75,0.5,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.583248911507846
hock,0.5256410256410257,hɑk,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5830855188063635
hulk,0.5972222222222221,hʌlk,0.25,0.75,0.75,0.75,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.5829798074961915
league,0.2121212121212121,liɡ,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5829456027968857
glee,0.5454545454545454,ɡli,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5829456027968857
keep,0.5666666666666667,kip,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5829002486687351
peak,0.7833333333333333,pik,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5829002486687351
pique,0.5303030303030303,pik,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5829002486687351
peek,0.7666666666666666,pik,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5829002486687351
bleep,0.9313725490196078,blip,0.25,0.5,0.75,0.5,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.75,0.25,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5827168496280846
quirk,0.7,kwɹ̩k,0.25,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.25,0.0,0.25,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5826683057917953
hog,0.4833333333333333,hɑɡ,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5823846754513038
beak,0.5,bik,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5821994053136754
joust,0.4333333333333333,d͡ʒst,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5821197958177486
womb,0.5606060606060606,wum,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.5819887075727933
hoax,0.4833333333333333,howks,0.2,0.6,0.6,0.8,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.2,0.0,0.2,0.4,0.0,0.6,0.4,0.0,0.2,0.0,0.0,0.0,0.5818274229633104
sleek,0.6818181818181818,slik,0.25,0.5,0.75,0.75,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.5815482588668865
hook,0.65,hʊk,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5813342901047713
speak,0.5499999999999999,spik,0.25,0.25,0.75,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.0,0.25,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.5809886107544787
goulash,0.5499999999999999,ɡulɑʃ,0.4,0.6,0.6,0.8,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.2,0.4,0.2,0.2,0.4,0.2,0.6,0.2,0.0,0.4,0.0,0.0,0.0,0.5808970976232128
thwack,0.6666666666666666,θwæk,0.25,0.5,0.5,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.25,0.25,0.25,0.5,0.25,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.5808804188388567
whew,0.8833333333333333,wu,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5803102620502248
woo,0.6515151515151515,wu,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5803102620502248
preschool,0.4666666666666666,pɹiskul,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.0,0.1428571428571428,0.0,0.0,0.5714285714285714,0.0,0.0,0.5714285714285714,0.4285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.0,0.4285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.5799113833904667
clomp,0.9,klɑmp,0.2,0.6,0.8,0.4,0.0,0.2,0.2,0.0,0.6,0.0,0.0,0.6,0.2,0.0,0.4,0.2,0.2,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.5798140405036034
gloomy,0.7575757575757576,ɡlumi,0.4,0.8,0.6,0.6,0.0,0.2,0.2,0.0,1.0,0.0,0.0,0.4,0.2,0.0,0.4,0.6,0.0,0.4,0.2,0.0,0.4,0.0,0.0,0.0,0.579805793721015
plunk,0.8333333333333333,plʌŋk,0.2,0.6,0.8,0.4,0.0,0.2,0.2,0.0,0.6,0.0,0.0,0.4,0.2,0.0,0.2,0.4,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.5794927387024761
think,0.393939393939394,θɪŋk,0.25,0.5,0.75,0.5,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.25,0.25,0.25,0.0,0.75,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.579345054369298
bloke,0.5,blowk,0.2,0.6,0.6,0.6,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.4,0.2,0.0,0.4,0.4,0.0,0.6,0.4,0.0,0.2,0.0,0.0,0.0,0.5792497870441319
broom,0.4166666666666666,bɹum,0.25,0.75,0.5,0.5,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.75,0.25,0.0,0.75,0.5,0.0,0.5,0.5,0.0,0.25,0.0,0.0,0.0,0.5791074292046179
shank,0.7,ʃæŋk,0.25,0.5,0.75,0.5,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.25,0.0,0.5,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.5789949110101169
cleave,0.5357142857142857,kliv,0.25,0.5,0.75,0.75,0.0,0.25,0.0,0.25,0.75,0.0,0.0,0.5,0.25,0.0,0.25,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.5789035801677416
globe,0.5,ɡlowb,0.2,0.6,0.6,0.6,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.4,0.2,0.0,0.4,0.4,0.0,0.6,0.4,0.0,0.2,0.0,0.0,0.0,0.578829281031096
clash,0.7166666666666666,klæʃ,0.25,0.5,0.75,0.75,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.25,0.5,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.5787258069984624
coke,0.4393939393939393,kowk,0.25,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,1.0,0.5,0.0,0.25,0.0,0.0,0.0,0.5785205706786316
rule,0.3833333333333333,ɹul,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.5784750802384505
clop,0.6212121212121213,klɑp,0.25,0.5,0.75,0.5,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.5,0.25,0.0,0.25,0.25,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.5784311509750217
gluey,0.8181818181818181,ɡlui,0.5,0.75,0.5,0.75,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.25,0.75,0.0,0.5,0.25,0.0,0.5,0.0,0.0,0.0,0.5784208424967864
kirk,0.3333333333333333,kɹ̩k,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5782997535544065
bonk,0.8484848484848484,bɑŋk,0.25,0.5,0.75,0.25,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.25,0.5,0.25,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.5781746224703815
cluck,0.7424242424242423,klʌk,0.25,0.5,0.75,0.5,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.25,0.25,0.0,0.0,0.5,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.5780295237236125
bloc,0.2083333333333333,blɑk,0.25,0.5,0.75,0.5,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.5,0.25,0.0,0.25,0.25,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.577905518458727
block,0.7166666666666666,blɑk,0.25,0.5,0.75,0.5,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.5,0.25,0.0,0.25,0.25,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.577905518458727
glop,0.9,ɡlɑp,0.25,0.5,0.75,0.5,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.5,0.25,0.0,0.25,0.25,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.577905518458727
coax,0.3666666666666667,kowks,0.2,0.4,0.6,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.2,0.0,0.2,0.6,0.0,0.8,0.4,0.0,0.2,0.0,0.0,0.0,0.5778671959452472
goopy,0.8333333333333333,ɡupi,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.5,0.75,0.0,0.5,0.25,0.0,0.5,0.0,0.0,0.0,0.5778611943843787
stooge,0.5166666666666666,stud͡ʒ,0.25,0.25,0.75,0.5,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.75,0.25,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.5778014872624336
gunk,0.803030303030303,ɡʌŋk,0.25,0.5,0.75,0.25,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5777729952189723
spooky,0.8666666666666667,spuki,0.4,0.4,0.6,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.2,0.0,0.4,0.6,0.0,0.4,0.2,0.0,0.4,0.0,0.0,0.0,0.5777602009228806
